Name	ER-ERR1084763	ER-ERR1084764	ER-ERR1084765	ER-ERR1084775	ER-ERR1084805	ER-ERR1084806	ER-ERR1084811	TN-ERR1084766	TN-ERR1084768	TN-ERR1084798	TN-ERR1084799	TN-ERR1084800	TN-ERR1084801	TN-ERR1084802	TN-ERR1084803	TN-ERR1084804	TN-ERR1084807	TN-ERR1084808	TN-ERR1084809	TN-ERR1084810
ENSG00000270951	0	0	0	5	8	0	15	0	4	0	0	10	3	0	0	0	10	1	4	2
ENSG00000271032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000271131	0	1	0	3	0	1	0	0	0	1	0	1	2	0	0	0	0	0	2	0
ENSG00000271321	1	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	1	1	0	0
ENSG00000271335	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271370	0	0	7	4	5	22	6	0	17	2	8	4	20	26	4	6	10	1	22	0
ENSG00000271550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
ENSG00000271581	1	0	1	18	0	0	6	2	0	0	0	8	1	0	5	2	66	13	13	0
ENSG00000271704	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ENSG00000271811	0	0	0	0	0	0	0	16	0	0	0	0	0	5	0	0	2	0	5	0
ENSG00000272005	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ENSG00000272078	5	2	4	7	1	0	11	0	3	0	0	10	0	0	0	0	0	1	0	0
ENSG00000272139	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000272143	0	0	0	0	10	0	0	21	22	1	1	26	22	5	6	25	44	3	30	1
ENSG00000272349	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	2	1
ENSG00000272440	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000272455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ENSG00000272491	1	0	1	0	4	5	31	0	8	13	2	5	10	30	1	2	50	0	11	14
ENSG00000272505	0	0	0	79	42	2	1	5	86	126	87	33	122	65	26	19	114	185	180	51
ENSG00000272574	15	17	22	8	11	23	10	10	30	28	30	8	24	100	10	34	161	8	57	0
ENSG00000272717	0	1	0	5	12	10	8	0	7	6	8	13	7	0	52	12	2	3	1	0
ENSG00000272801	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ENSG00000272991	55	47	77	120	40	63	295	242	58	105	16	52	69	66	54	14	28	22	90	175
ENSG00000273056	0	0	1	2	4	1	2	0	48	0	0	4	3	4	4	6	30	6	83	2
ENSG00000273079	3	0	1	0	5	0	0	1	16	0	6	136	18	3	29	5	1	0	134	34
ENSG00000273129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0
ENSG00000273151	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000273289	0	0	0	12	16	14	14	1	8	32	9	82	4	28	32	28	14	2	6	2
ENSG00000273321	0	0	1	1	0	7	0	0	28	12	10	10	10	8	3	1	2	0	48	0
ENSMUSG00000000131	20	26	22	48	19	0	13	8	10	13	11	12	9	41	4	15	11	56	4	4
ENSMUSG00000000402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
ENSMUSG00000000690	0	0	0	5	0	2	3	1	0	0	0	4	0	0	0	6	1	6	0	1
ENSMUSG00000000753	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSMUSG00000001630	5	0	4	7	12	1	8	2	8	7	9	5	0	17	6	5	6	2	8	2
ENSMUSG00000002297	4	0	0	4	1	0	0	1	6	1	0	4	0	0	0	0	0	2	2	0
ENSMUSG00000003382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSMUSG00000004098	4	1	2	0	0	0	2	1	0	0	0	2	0	14	0	2	0	0	1	0
ENSMUSG00000004105	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000004151	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0
ENSMUSG00000004612	0	0	0	49	10	3	0	0	0	0	14	22	2	9	16	0	0	2	14	0
ENSMUSG00000005124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
ENSMUSG00000005268	1	2	7	13	99	7	4	0	3	1	9	2	0	46	12	1	0	9	11	0
ENSMUSG00000006356	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000007891	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000009394	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ENSMUSG00000010376	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSMUSG00000013921	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000014603	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000014704	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	1	0	0	0	0
ENSMUSG00000015090	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000015291	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ENSMUSG00000015709	0	3	0	24	1	0	4	0	13	10	7	9	1	26	3	5	5	28	1	3
ENSMUSG00000015994	3	0	1	18	5	0	12	4	1	0	6	1	1	4	0	1	0	8	2	0
ENSMUSG00000016239	0	0	0	0	0	0	0	0	1	0	0	4	0	0	0	0	1	0	0	0
ENSMUSG00000018263	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSMUSG00000018593	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSMUSG00000019775	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	3	0	2	0	0
ENSMUSG00000019880	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
ENSMUSG00000019989	0	0	1	2	7	1	1	0	0	3	0	0	1	11	3	7	0	12	0	0
ENSMUSG00000020010	0	0	0	10	15	1	0	0	0	0	1	0	11	1	0	2	0	25	0	0
ENSMUSG00000020076	0	0	0	0	0	0	1	0	1	0	0	0	1	2	4	0	0	4	0	2
ENSMUSG00000020120	1	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000020326	0	1	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000020460	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0
ENSMUSG00000020738	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ENSMUSG00000021720	0	0	0	0	0	0	0	1	0	0	0	0	0	4	0	1	0	0	0	0
ENSMUSG00000021771	0	0	0	0	0	0	3	0	0	0	2	0	0	0	1	2	0	0	0	0
ENSMUSG00000022052	0	0	1	3	0	1	0	0	0	2	1	0	0	0	0	0	0	8	0	0
ENSMUSG00000022157	0	0	1	4	167	20	0	0	2	6	51	0	4	8	31	34	5	1654	11	2
ENSMUSG00000022205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0
ENSMUSG00000022283	15	11	32	33	14	10	29	10	9	17	26	24	19	38	12	36	9	53	19	0
ENSMUSG00000022861	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
ENSMUSG00000022912	1	0	2	3	0	2	0	0	0	0	0	7	4	4	4	0	1	14	1	0
ENSMUSG00000023004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
ENSMUSG00000023013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
ENSMUSG00000023036	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSMUSG00000023048	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ENSMUSG00000023092	8	26	4	201	9	1	8	2	4	2	2	16	0	36	5	16	3	14	0	0
ENSMUSG00000023274	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000023828	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0
ENSMUSG00000023913	0	4	3	0	10	1	0	2	1	2	2	0	8	4	2	4	6	0	2	0
ENSMUSG00000024173	4	8	20	5649	364	12	4	12	0	235	10	88	0	4	3	38	1	138	41	0
ENSMUSG00000024180	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ENSMUSG00000024359	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000024576	22	28	14	34	28	3	12	0	8	19	12	16	2	66	22	28	6	58	14	0
ENSMUSG00000024910	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0
ENSMUSG00000025200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSMUSG00000025475	0	1	4	54	19	22	14	0	13	6	1	27	1	120	0	46	4	45	11	1
ENSMUSG00000025701	1	1	5	40	7	0	0	7	1	4	2	0	0	1	0	6	0	3	1	3
ENSMUSG00000025789	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000025872	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000025964	1	0	1	1	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000026069	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000026074	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000026158	0	3	2	0	0	0	1	4	0	1	4	2	3	6	4	0	0	6	0	0
ENSMUSG00000026192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSMUSG00000026222	0	0	4	4	6	4	1	0	4	4	0	2	1	14	2	6	0	4	1	2
ENSMUSG00000026463	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000026586	16	12	12	36	70	2	20	5	6	24	26	16	1	15	13	16	11	149	9	0
ENSMUSG00000027188	2	0	0	6	0	0	4	0	0	0	0	3	0	1	0	0	1	1	0	0
ENSMUSG00000027408	1	0	0	0	4	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
ENSMUSG00000027832	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ENSMUSG00000027887	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000027889	6	5	7	6	8	2	10	2	0	4	3	4	1	11	2	8	4	23	2	0
ENSMUSG00000028126	0	0	1	9	0	1	0	0	0	0	2	1	0	0	1	0	0	8	1	0
ENSMUSG00000028568	28	26	54	117	58	20	45	8	18	62	43	29	40	146	58	69	46	164	46	4
ENSMUSG00000028692	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSMUSG00000028717	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
ENSMUSG00000028977	1	0	3	6	0	1	0	0	0	0	0	0	1	0	0	0	0	3	0	1
ENSMUSG00000029004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSMUSG00000029304	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSMUSG00000029335	0	0	4	37	20	4	0	0	3	17	0	53	0	35	3	27	0	33	14	0
ENSMUSG00000029433	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000030031	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ENSMUSG00000030045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ENSMUSG00000030055	2	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	4	0	0
ENSMUSG00000030244	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000030325	0	0	0	4	2	3	0	0	0	2	0	0	0	1	2	0	0	0	0	0
ENSMUSG00000030361	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000030554	0	0	0	2	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000030629	0	4	0	4	4	4	8	0	1	4	0	0	0	6	1	6	0	9	0	1
ENSMUSG00000030731	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000030798	2	1	1	13	1	1	3	4	4	8	4	0	2	3	1	2	5	12	2	0
ENSMUSG00000031242	2	0	2	2	0	0	2	0	1	0	1	2	1	1	0	4	0	3	0	0
ENSMUSG00000031352	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
ENSMUSG00000031355	0	2	2	4	1	1	2	0	0	0	0	1	0	1	0	0	1	0	0	0
ENSMUSG00000031370	0	0	0	1	2	1	3	0	0	0	0	0	0	4	0	2	0	0	0	0
ENSMUSG00000031489	0	0	22	93	107	2	1	0	1	1	0	1	1	242	1	7	4	12	1	1
ENSMUSG00000031972	78	69	0	692	0	0	21	0	1	8	1	0	0	0	0	0	0	1	0	3
ENSMUSG00000032231	44	20	49	132	66	16	82	81	56	62	38	52	30	200	100	66	28	157	40	47
ENSMUSG00000032243	6	8	11	20	30	2	14	1	7	5	5	9	0	45	11	8	24	38	3	12
ENSMUSG00000032323	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000032399	4	8	11	26	14	12	9	14	9	16	9	9	8	56	25	36	10	36	18	10
ENSMUSG00000032487	0	0	0	0	6	0	0	2	0	2	9	0	0	5	0	2	1	2	0	0
ENSMUSG00000032525	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSMUSG00000032548	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
ENSMUSG00000032562	0	0	0	0	0	0	0	87	0	0	0	0	1	0	0	0	0	0	0	30
ENSMUSG00000032580	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000033029	17	22	27	50	61	12	24	120	14	42	14	40	21	132	31	59	13	139	33	70
ENSMUSG00000033039	34	36	66	127	122	28	63	21	26	65	50	65	63	230	72	100	42	310	71	19
ENSMUSG00000033825	0	0	0	108	4	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
ENSMUSG00000034042	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000034634	0	0	0	1	61	6	0	0	0	0	10	1	6	2	2	0	6	0	4	0
ENSMUSG00000034902	3	0	2	0	8	0	0	0	0	4	4	0	0	0	4	1	0	4	0	0
ENSMUSG00000035067	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
ENSMUSG00000035133	0	4	0	0	3	0	2	0	0	0	0	1	1	2	1	0	0	1	0	0
ENSMUSG00000035569	8	0	2	6	4	0	8	0	0	7	2	4	1	7	0	0	8	12	0	0
ENSMUSG00000035601	0	0	1	1	0	1	2	0	0	0	0	1	1	0	0	2	0	0	0	0
ENSMUSG00000035770	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000035783	6	4	10	23	31	17	8	0	16	6	6	10	8	12	30	14	12	35	16	4
ENSMUSG00000035934	1	1	7	8	2	0	1	0	1	2	0	2	0	12	0	1	2	10	0	1
ENSMUSG00000036106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ENSMUSG00000036139	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000036144	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0
ENSMUSG00000036371	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ENSMUSG00000036752	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ENSMUSG00000036856	0	0	3	58	49	1	5	1	0	2	4	6	3	9	1	0	1	116	2	0
ENSMUSG00000037234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
ENSMUSG00000037408	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
ENSMUSG00000037440	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
ENSMUSG00000037563	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ENSMUSG00000037742	0	0	2	0	1	0	0	0	2	0	0	2	2	1	0	7	0	1	0	0
ENSMUSG00000037902	12	15	17	30	24	0	25	0	10	17	11	6	2	16	7	5	19	16	0	0
ENSMUSG00000038210	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSMUSG00000038227	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSMUSG00000038253	0	0	0	1	0	0	0	0	0	0	0	1	0	6	0	0	0	0	0	0
ENSMUSG00000038692	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
ENSMUSG00000038700	0	0	2	0	0	2	1	0	1	5	2	3	0	0	0	2	0	3	1	0
ENSMUSG00000038738	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000038775	0	0	15	242	35	24	4	0	5	1	1	6	0	103	6	7	42	112	4	7
ENSMUSG00000038965	4	3	8	6	22	8	4	2	5	14	4	8	12	26	9	22	8	19	14	0
ENSMUSG00000038982	0	1	0	2	0	0	3	0	0	0	0	0	0	2	0	0	0	0	0	0
ENSMUSG00000038991	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
ENSMUSG00000039168	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSMUSG00000039542	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
ENSMUSG00000039607	0	2	5	1	6	4	1	0	0	1	6	4	0	18	4	7	3	26	4	1
ENSMUSG00000040009	1	0	1	218	2	1	0	0	0	2	2	4	0	7	2	12	4	11	0	0
ENSMUSG00000040043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
ENSMUSG00000040433	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ENSMUSG00000040479	13	5	9	59	18	2	10	1	7	5	3	13	1	9	7	17	3	13	6	3
ENSMUSG00000040562	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000041774	2	6	5	9	6	6	9	37	3	3	14	2	0	11	20	7	0	12	5	19
ENSMUSG00000042499	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000043091	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0
ENSMUSG00000044068	40	34	57	160	66	27	82	14	19	61	29	48	18	162	88	72	33	232	38	18
ENSMUSG00000044629	0	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000045045	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000045455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ENSMUSG00000045502	2	3	12	11	22	6	3	87	3	8	1	7	31	78	13	12	1	801	49	0
ENSMUSG00000045826	0	0	4	18	12	8	1	0	0	2	14	5	3	18	5	0	7	2	4	0
ENSMUSG00000046561	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
ENSMUSG00000046691	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
ENSMUSG00000046768	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0
ENSMUSG00000047497	1	1	1	0	6	0	0	2	1	3	7	2	0	13	0	0	7	13	0	0
ENSMUSG00000047643	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000047676	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ENSMUSG00000048007	0	0	6	4	0	0	0	0	4	4	0	4	2	20	6	2	0	8	3	0
ENSMUSG00000048040	0	0	0	3	0	0	1	0	0	0	0	0	0	2	2	0	0	6	0	0
ENSMUSG00000048355	2	0	2	4	27	1	0	0	0	1	0	3	1	42	0	0	0	44	0	0
ENSMUSG00000049517	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000049565	0	0	0	14	4	2	0	0	0	1	1	6	0	4	0	9	0	3	5	0
ENSMUSG00000049775	2	0	1	6	8	7	12	0	8	11	7	0	15	9	21	21	4	45	6	0
ENSMUSG00000050368	1	3	0	2	1	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000051111	0	0	0	1	0	0	0	0	0	1	0	2	0	4	0	0	2	2	0	0
ENSMUSG00000051355	6	22	14	48	22	16	21	30	3	11	12	25	14	76	35	25	9	92	21	30
ENSMUSG00000051650	2	12	15	14	5	4	5	6	5	5	4	6	2	14	2	16	6	19	1	0
ENSMUSG00000051853	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000052560	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ENSMUSG00000052861	0	0	0	11	26	0	0	0	0	5	3	5	4	27	6	4	1	35	0	1
ENSMUSG00000053279	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000053475	0	1	2	0	0	0	4	0	0	1	0	0	0	12	2	2	0	9	0	0
ENSMUSG00000053477	19	14	14	32	43	13	35	9	12	18	35	23	21	96	48	58	26	118	23	6
ENSMUSG00000053916	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0
ENSMUSG00000054196	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000055093	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000056054	12	16	1	12	8	2	1	396	0	3	8	0	36	94	2	54	0	762	40	0
ENSMUSG00000056481	0	0	2	2	0	0	0	1	0	2	0	1	0	1	2	0	0	0	0	0
ENSMUSG00000056501	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000056904	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSMUSG00000058486	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSMUSG00000059430	2	0	6	12	6	0	4	2	10	1	0	0	8	5	24	2	0	18	6	3
ENSMUSG00000059796	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000060183	2	0	0	0	47	166	2	0	0	2	20	31	47	24	82	6	3	9	29	4
ENSMUSG00000060419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ENSMUSG00000060568	0	0	0	1	6	0	1	1	0	0	0	0	0	2	1	1	1	2	0	0
ENSMUSG00000060743	2	0	0	0	1	0	4	0	0	0	1	0	0	1	0	0	0	1	0	0
ENSMUSG00000060887	0	3	0	0	5	2	0	0	0	1	3	1	2	2	1	0	0	0	4	0
ENSMUSG00000061232	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
ENSMUSG00000061360	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ENSMUSG00000061852	0	1	1	3	4	0	6	0	2	0	0	4	2	0	2	1	2	4	2	0
ENSMUSG00000062082	0	0	0	381	32	1	0	0	0	0	33	8	0	30	0	24	17	8	35	2
ENSMUSG00000062345	0	1	0	1	5	0	1	58	68	292	148	13	6	20	64	38	0	70	44	0
ENSMUSG00000062647	0	0	0	1	1	0	0	0	0	0	2	0	1	0	0	2	1	5	4	0
ENSMUSG00000062758	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
ENSMUSG00000062825	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ENSMUSG00000064208	0	0	0	0	2	2	0	0	0	0	0	0	2	0	0	0	0	2	0	0
ENSMUSG00000066551	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ENSMUSG00000067147	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000068466	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000068579	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
ENSMUSG00000071656	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ENSMUSG00000071714	0	0	4	0	0	0	0	0	0	0	0	0	0	1	0	1	0	2	0	0
ENSMUSG00000072235	2	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSMUSG00000072688	0	0	0	5	3	3	1	0	0	2	6	4	0	0	0	0	0	8	10	0
ENSMUSG00000074506	16	30	20	46	68	18	12	38	22	40	34	12	24	74	26	42	22	70	26	6
ENSMUSG00000074582	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSMUSG00000074800	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSMUSG00000075297	0	1	0	2	3	0	2	3	2	3	6	1	1	0	0	0	1	10	0	0
ENSMUSG00000076431	126	97	217	217	389	147	225	17	99	184	242	128	129	820	264	377	164	1649	285	29
ENSMUSG00000077621	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
ENSMUSG00000078429	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000078640	6	5	0	4	13	10	1	0	0	1	1	0	2	15	7	3	0	11	3	1
ENSMUSG00000079457	2	0	2	0	1	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0
ENSMUSG00000079492	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ENSMUSG00000079507	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ENSMUSG00000079560	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ENSMUSG00000079685	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000081067	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0
ENSMUSG00000081071	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
ENSMUSG00000081501	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ENSMUSG00000081675	0	0	0	0	4	0	0	0	0	0	2	1	0	2	0	0	0	0	0	0
ENSMUSG00000081783	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000082068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ENSMUSG00000082095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0
ENSMUSG00000082284	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
ENSMUSG00000082536	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0
